GeneName,URL
ipgD,HTTPS://biocyc.org/gene?orgid=META&id=G-10894
mqnB,HTTPS://biocyc.org/gene?orgid=META&id=G-10895
hyuC,HTTPS://biocyc.org/gene?orgid=META&id=G-10896
hyuE,HTTPS://biocyc.org/gene?orgid=META&id=G-10897
P5AR,HTTPS://biocyc.org/gene?orgid=META&id=G-10899
alkT,HTTPS://biocyc.org/gene?orgid=META&id=G-109
SCCE,HTTPS://biocyc.org/gene?orgid=META&id=G-10900
3&beta;-HSD,HTTPS://biocyc.org/gene?orgid=META&id=G-10901
madF,HTTPS://biocyc.org/gene?orgid=META&id=G-10902
madE,HTTPS://biocyc.org/gene?orgid=META&id=G-10903
hisK,HTTPS://biocyc.org/gene?orgid=META&id=G-10904
Por,HTTPS://biocyc.org/gene?orgid=META&id=G-10906
Cyp7a1,HTTPS://biocyc.org/gene?orgid=META&id=G-10907
Hsd3b7,HTTPS://biocyc.org/gene?orgid=META&id=G-10909
POR,HTTPS://biocyc.org/gene?orgid=META&id=G-10911
CYP8B1,HTTPS://biocyc.org/gene?orgid=META&id=G-10912
Akr1d1,HTTPS://biocyc.org/gene?orgid=META&id=G-10913
Akr1c9,HTTPS://biocyc.org/gene?orgid=META&id=G-10914
Fdxr,HTTPS://biocyc.org/gene?orgid=META&id=G-10915
Cyp27a1,HTTPS://biocyc.org/gene?orgid=META&id=G-10917
Slc27a5,HTTPS://biocyc.org/gene?orgid=META&id=G-10920
Amacr,HTTPS://biocyc.org/gene?orgid=META&id=G-10921
Acox2,HTTPS://biocyc.org/gene?orgid=META&id=G-10922
Hsd17b4,HTTPS://biocyc.org/gene?orgid=META&id=G-10923
Scp2,HTTPS://biocyc.org/gene?orgid=META&id=G-10924
p2ox,HTTPS://biocyc.org/gene?orgid=META&id=G-10925
lcc1,HTTPS://biocyc.org/gene?orgid=META&id=G-10926
MNP1,HTTPS://biocyc.org/gene?orgid=META&id=G-10927
lipB,HTTPS://biocyc.org/gene?orgid=META&id=G-10928
Baat,HTTPS://biocyc.org/gene?orgid=META&id=G-10929
lipA,HTTPS://biocyc.org/gene?orgid=META&id=G-10930
lipC,HTTPS://biocyc.org/gene?orgid=META&id=G-10931
lipD,HTTPS://biocyc.org/gene?orgid=META&id=G-10932
lipE,HTTPS://biocyc.org/gene?orgid=META&id=G-10933
lipF,HTTPS://biocyc.org/gene?orgid=META&id=G-10934
lipG,HTTPS://biocyc.org/gene?orgid=META&id=G-10935
lipH,HTTPS://biocyc.org/gene?orgid=META&id=G-10936
lipI,HTTPS://biocyc.org/gene?orgid=META&id=G-10937
lipJ,HTTPS://biocyc.org/gene?orgid=META&id=G-10938
GI:23664434,HTTPS://biocyc.org/gene?orgid=META&id=G-10940
abmG2,HTTPS://biocyc.org/gene?orgid=META&id=G-10941
abmG1,HTTPS://biocyc.org/gene?orgid=META&id=G-10942
abmA,HTTPS://biocyc.org/gene?orgid=META&id=G-10944
POR,HTTPS://biocyc.org/gene?orgid=META&id=G-10945
Cyp27b1,HTTPS://biocyc.org/gene?orgid=META&id=G-10947
nahW,HTTPS://biocyc.org/gene?orgid=META&id=G-10948
Cyp24a1,HTTPS://biocyc.org/gene?orgid=META&id=G-10949
ped,HTTPS://biocyc.org/gene?orgid=META&id=G-10950
apcA,HTTPS://biocyc.org/gene?orgid=META&id=G-10951
apcB,HTTPS://biocyc.org/gene?orgid=META&id=G-10952
apcC,HTTPS://biocyc.org/gene?orgid=META&id=G-10953
apcD,HTTPS://biocyc.org/gene?orgid=META&id=G-10954
apcE,HTTPS://biocyc.org/gene?orgid=META&id=G-10955
bal,HTTPS://biocyc.org/gene?orgid=META&id=G-10956
fadA,HTTPS://biocyc.org/gene?orgid=META&id=G-10957
pchC,HTTPS://biocyc.org/gene?orgid=META&id=G-10958
pchF,HTTPS://biocyc.org/gene?orgid=META&id=G-10959
chnA,HTTPS://biocyc.org/gene?orgid=META&id=G-10960
xccA,HTTPS://biocyc.org/gene?orgid=META&id=G-10961
xccB,HTTPS://biocyc.org/gene?orgid=META&id=G-10962
xccC,HTTPS://biocyc.org/gene?orgid=META&id=G-10963
acsA,HTTPS://biocyc.org/gene?orgid=META&id=G-10964
tioL,HTTPS://biocyc.org/gene?orgid=META&id=G-10965
hcrA,HTTPS://biocyc.org/gene?orgid=META&id=G-10966
hcrB,HTTPS://biocyc.org/gene?orgid=META&id=G-10967
hcrC,HTTPS://biocyc.org/gene?orgid=META&id=G-10968
ebA309,HTTPS://biocyc.org/gene?orgid=META&id=G-10969
clcD,HTTPS://biocyc.org/gene?orgid=META&id=G-10970
clcE,HTTPS://biocyc.org/gene?orgid=META&id=G-10971
tfdA,HTTPS://biocyc.org/gene?orgid=META&id=G-10972
tfdBI,HTTPS://biocyc.org/gene?orgid=META&id=G-10973
tfdBII,HTTPS://biocyc.org/gene?orgid=META&id=G-10974
AlgE4,HTTPS://biocyc.org/gene?orgid=META&id=G-10975
tecA1,HTTPS://biocyc.org/gene?orgid=META&id=G-10976
tecA2,HTTPS://biocyc.org/gene?orgid=META&id=G-10977
tecA3,HTTPS://biocyc.org/gene?orgid=META&id=G-10978
tecA4,HTTPS://biocyc.org/gene?orgid=META&id=G-10979
cbsB,HTTPS://biocyc.org/gene?orgid=META&id=G-10980
algD,HTTPS://biocyc.org/gene?orgid=META&id=G-10982
benD,HTTPS://biocyc.org/gene?orgid=META&id=G-10983
benA,HTTPS://biocyc.org/gene?orgid=META&id=G-10984
benB,HTTPS://biocyc.org/gene?orgid=META&id=G-10985
benC,HTTPS://biocyc.org/gene?orgid=META&id=G-10986
tecB,HTTPS://biocyc.org/gene?orgid=META&id=G-10987
tcbC,HTTPS://biocyc.org/gene?orgid=META&id=G-10988
tfdDI,HTTPS://biocyc.org/gene?orgid=META&id=G-10989
clcB,HTTPS://biocyc.org/gene?orgid=META&id=G-10990
tcbD,HTTPS://biocyc.org/gene?orgid=META&id=G-10991
tcbE,HTTPS://biocyc.org/gene?orgid=META&id=G-10992
tcbB,HTTPS://biocyc.org/gene?orgid=META&id=G-10993
tcbAa,HTTPS://biocyc.org/gene?orgid=META&id=G-10994
tcbAb,HTTPS://biocyc.org/gene?orgid=META&id=G-10995
tcbAc,HTTPS://biocyc.org/gene?orgid=META&id=G-10996
tcbAd,HTTPS://biocyc.org/gene?orgid=META&id=G-10997
tfdEI,HTTPS://biocyc.org/gene?orgid=META&id=G-10998
tfdDII,HTTPS://biocyc.org/gene?orgid=META&id=G-10999
spuC,HTTPS://biocyc.org/gene?orgid=META&id=G-11
tfdFI,HTTPS://biocyc.org/gene?orgid=META&id=G-11000
tcbF,HTTPS://biocyc.org/gene?orgid=META&id=G-11001
clcA,HTTPS://biocyc.org/gene?orgid=META&id=G-11002
tfdC,HTTPS://biocyc.org/gene?orgid=META&id=G-11003
DCD,HTTPS://biocyc.org/gene?orgid=META&id=G-11004
ACH,HTTPS://biocyc.org/gene?orgid=META&id=G-11005
ACX,HTTPS://biocyc.org/gene?orgid=META&id=G-11007
Tmlhe,HTTPS://biocyc.org/gene?orgid=META&id=G-11008
Aldh9a1,HTTPS://biocyc.org/gene?orgid=META&id=G-11009
AtPLC2,HTTPS://biocyc.org/gene?orgid=META&id=G-1101
Bbox1,HTTPS://biocyc.org/gene?orgid=META&id=G-11010
salA,HTTPS://biocyc.org/gene?orgid=META&id=G-11011
salD,HTTPS://biocyc.org/gene?orgid=META&id=G-11012
salC,HTTPS://biocyc.org/gene?orgid=META&id=G-11013
ccaC,HTTPS://biocyc.org/gene?orgid=META&id=G-11014
Cpt1a,HTTPS://biocyc.org/gene?orgid=META&id=G-11015
Crat,HTTPS://biocyc.org/gene?orgid=META&id=G-11016
Cpt2,HTTPS://biocyc.org/gene?orgid=META&id=G-11017
Acs1,HTTPS://biocyc.org/gene?orgid=META&id=G-11018
Cact,HTTPS://biocyc.org/gene?orgid=META&id=G-11019
AtPLC1,HTTPS://biocyc.org/gene?orgid=META&id=G-1102
D78338,HTTPS://biocyc.org/gene?orgid=META&id=G-11020
KcCAS,HTTPS://biocyc.org/gene?orgid=META&id=G-11021
RcCAS,HTTPS://biocyc.org/gene?orgid=META&id=G-11025
KcMS,HTTPS://biocyc.org/gene?orgid=META&id=G-11026
BgbAS,HTTPS://biocyc.org/gene?orgid=META&id=G-11027
BgLUS,HTTPS://biocyc.org/gene?orgid=META&id=G-11028
RsM1,HTTPS://biocyc.org/gene?orgid=META&id=G-11029
RsM2,HTTPS://biocyc.org/gene?orgid=META&id=G-11030
OSCBPW,HTTPS://biocyc.org/gene?orgid=META&id=G-11031
xyoA,HTTPS://biocyc.org/gene?orgid=META&id=G-11032
rppA,HTTPS://biocyc.org/gene?orgid=META&id=G-11033
CYP158A2,HTTPS://biocyc.org/gene?orgid=META&id=G-11034
lolS,HTTPS://biocyc.org/gene?orgid=META&id=G-11035
mfpsA,HTTPS://biocyc.org/gene?orgid=META&id=G-11036
mfppA,HTTPS://biocyc.org/gene?orgid=META&id=G-11037
ftrV,HTTPS://biocyc.org/gene?orgid=META&id=G-11038
ftrC,HTTPS://biocyc.org/gene?orgid=META&id=G-11039
Paox,HTTPS://biocyc.org/gene?orgid=META&id=G-11042
pyr4,HTTPS://biocyc.org/gene?orgid=META&id=G-11045
pyrDB,HTTPS://biocyc.org/gene?orgid=META&id=G-11046
pyrK,HTTPS://biocyc.org/gene?orgid=META&id=G-11047
cs1,HTTPS://biocyc.org/gene?orgid=META&id=G-11048
SAD1,HTTPS://biocyc.org/gene?orgid=META&id=G-11049
SLD,HTTPS://biocyc.org/gene?orgid=META&id=G-11050
tyrAa,HTTPS://biocyc.org/gene?orgid=META&id=G-11051
vpl1,HTTPS://biocyc.org/gene?orgid=META&id=G-11054
vpl2,HTTPS://biocyc.org/gene?orgid=META&id=G-11055
DDO,HTTPS://biocyc.org/gene?orgid=META&id=G-11057
osc,HTTPS://biocyc.org/gene?orgid=META&id=G-11059
MCA2872,HTTPS://biocyc.org/gene?orgid=META&id=G-11060
MxPSS1,HTTPS://biocyc.org/gene?orgid=META&id=G-11061
Tspa11,HTTPS://biocyc.org/gene?orgid=META&id=G-11064
HMA8,HTTPS://biocyc.org/gene?orgid=META&id=G-11067
PAA1,HTTPS://biocyc.org/gene?orgid=META&id=G-11069
PAA2,HTTPS://biocyc.org/gene?orgid=META&id=G-11070
HMA1,HTTPS://biocyc.org/gene?orgid=META&id=G-11072
HMA5,HTTPS://biocyc.org/gene?orgid=META&id=G-11073
Gne,HTTPS://biocyc.org/gene?orgid=META&id=G-11076
egsA,HTTPS://biocyc.org/gene?orgid=META&id=G-11077
MTH_552,HTTPS://biocyc.org/gene?orgid=META&id=G-11078
MTH_1098,HTTPS://biocyc.org/gene?orgid=META&id=G-11079
MTH1027,HTTPS://biocyc.org/gene?orgid=META&id=G-11080
pssA,HTTPS://biocyc.org/gene?orgid=META&id=G-11081
Nans,HTTPS://biocyc.org/gene?orgid=META&id=G-11083
Nanp,HTTPS://biocyc.org/gene?orgid=META&id=G-11085
Cmas,HTTPS://biocyc.org/gene?orgid=META&id=G-11088
Cmas,HTTPS://biocyc.org/gene?orgid=META&id=G-11089
pseI,HTTPS://biocyc.org/gene?orgid=META&id=G-11090
Cmah,HTTPS://biocyc.org/gene?orgid=META&id=G-11095
Cyb5r3,HTTPS://biocyc.org/gene?orgid=META&id=G-11097
ppcA,HTTPS://biocyc.org/gene?orgid=META&id=G-11098
porA,HTTPS://biocyc.org/gene?orgid=META&id=G-11099
alkJ,HTTPS://biocyc.org/gene?orgid=META&id=G-111
porB,HTTPS://biocyc.org/gene?orgid=META&id=G-11100
porC,HTTPS://biocyc.org/gene?orgid=META&id=G-11101
porD,HTTPS://biocyc.org/gene?orgid=META&id=G-11102
eno,HTTPS://biocyc.org/gene?orgid=META&id=G-11103
tpiA,HTTPS://biocyc.org/gene?orgid=META&id=G-11104
apgM2,HTTPS://biocyc.org/gene?orgid=META&id=G-11105
apgM1,HTTPS://biocyc.org/gene?orgid=META&id=G-11106
pycA,HTTPS://biocyc.org/gene?orgid=META&id=G-11107
pycB,HTTPS://biocyc.org/gene?orgid=META&id=G-11108
picA,HTTPS://biocyc.org/gene?orgid=META&id=G-11109
picB,HTTPS://biocyc.org/gene?orgid=META&id=G-11110
cab,HTTPS://biocyc.org/gene?orgid=META&id=G-11111
neuC,HTTPS://biocyc.org/gene?orgid=META&id=G-11112
SiaA,HTTPS://biocyc.org/gene?orgid=META&id=G-11113
siaC,HTTPS://biocyc.org/gene?orgid=META&id=G-11114
neuA,HTTPS://biocyc.org/gene?orgid=META&id=G-11115
mdh,HTTPS://biocyc.org/gene?orgid=META&id=G-11116
MJ1427,HTTPS://biocyc.org/gene?orgid=META&id=G-11117
BT1714,HTTPS://biocyc.org/gene?orgid=META&id=G-11118
BT1713,HTTPS://biocyc.org/gene?orgid=META&id=G-11119
BT1715,HTTPS://biocyc.org/gene?orgid=META&id=G-11120
cmas,HTTPS://biocyc.org/gene?orgid=META&id=G-11121
AKT1,HTTPS://biocyc.org/gene?orgid=META&id=G-11122
KAT1,HTTPS://biocyc.org/gene?orgid=META&id=G-11123
KCO1,HTTPS://biocyc.org/gene?orgid=META&id=G-11125
SKT1,HTTPS://biocyc.org/gene?orgid=META&id=G-11126
KST1,HTTPS://biocyc.org/gene?orgid=META&id=G-11127
luxS,HTTPS://biocyc.org/gene?orgid=META&id=G-11128
metK,HTTPS://biocyc.org/gene?orgid=META&id=G-11129
metE,HTTPS://biocyc.org/gene?orgid=META&id=G-11130
SKOR,HTTPS://biocyc.org/gene?orgid=META&id=G-11131
luxS,HTTPS://biocyc.org/gene?orgid=META&id=G-11132
mtnN,HTTPS://biocyc.org/gene?orgid=META&id=G-11133
luxS,HTTPS://biocyc.org/gene?orgid=META&id=G-11134
luxI,HTTPS://biocyc.org/gene?orgid=META&id=G-11135
rhlI,HTTPS://biocyc.org/gene?orgid=META&id=G-11136
traI,HTTPS://biocyc.org/gene?orgid=META&id=G-11137
lasI,HTTPS://biocyc.org/gene?orgid=META&id=G-11138
ainS,HTTPS://biocyc.org/gene?orgid=META&id=G-11139
lasB,HTTPS://biocyc.org/gene?orgid=META&id=G-11140
mptH,HTTPS://biocyc.org/gene?orgid=META&id=G-11141
MJ0757,HTTPS://biocyc.org/gene?orgid=META&id=G-11142
hyg,HTTPS://biocyc.org/gene?orgid=META&id=G-11145
pyrDa,HTTPS://biocyc.org/gene?orgid=META&id=G-11146
HKT1,HTTPS://biocyc.org/gene?orgid=META&id=G-11147
HKT1,HTTPS://biocyc.org/gene?orgid=META&id=G-11148
HKT1,HTTPS://biocyc.org/gene?orgid=META&id=G-11149
HKT2,HTTPS://biocyc.org/gene?orgid=META&id=G-11150
OsHAK10,HTTPS://biocyc.org/gene?orgid=META&id=G-11151
OsHAK7,HTTPS://biocyc.org/gene?orgid=META&id=G-11152
OsHAK1,HTTPS://biocyc.org/gene?orgid=META&id=G-11153
KUP1,HTTPS://biocyc.org/gene?orgid=META&id=G-11154
pvdQ,HTTPS://biocyc.org/gene?orgid=META&id=G-11155
aiiD,HTTPS://biocyc.org/gene?orgid=META&id=G-11156
aiiA,HTTPS://biocyc.org/gene?orgid=META&id=G-11157
tpiA,HTTPS://biocyc.org/gene?orgid=META&id=G-11158
MJ1585,HTTPS://biocyc.org/gene?orgid=META&id=G-11159
aroD,HTTPS://biocyc.org/gene?orgid=META&id=G-11160
aroA',HTTPS://biocyc.org/gene?orgid=META&id=G-11161
aroB',HTTPS://biocyc.org/gene?orgid=META&id=G-11164
arfC,HTTPS://biocyc.org/gene?orgid=META&id=G-11165
LCA1,HTTPS://biocyc.org/gene?orgid=META&id=G-11166
arfA,HTTPS://biocyc.org/gene?orgid=META&id=G-11167
mptA,HTTPS://biocyc.org/gene?orgid=META&id=G-11168
ECA1,HTTPS://biocyc.org/gene?orgid=META&id=G-11169
ECA2,HTTPS://biocyc.org/gene?orgid=META&id=G-11170
ribC,HTTPS://biocyc.org/gene?orgid=META&id=G-11171
ribB,HTTPS://biocyc.org/gene?orgid=META&id=G-11172
ribH,HTTPS://biocyc.org/gene?orgid=META&id=G-11173
ribC,HTTPS://biocyc.org/gene?orgid=META&id=G-11174
ribE,HTTPS://biocyc.org/gene?orgid=META&id=G-11175
ribH,HTTPS://biocyc.org/gene?orgid=META&id=G-11176
ECA3,HTTPS://biocyc.org/gene?orgid=META&id=G-11177
RIB3,HTTPS://biocyc.org/gene?orgid=META&id=G-11178
PEA1,HTTPS://biocyc.org/gene?orgid=META&id=G-11179
MJ0663,HTTPS://biocyc.org/gene?orgid=META&id=G-11180
cofC,HTTPS://biocyc.org/gene?orgid=META&id=G-11181
purP,HTTPS://biocyc.org/gene?orgid=META&id=G-11182
purO,HTTPS://biocyc.org/gene?orgid=META&id=G-11183
purT,HTTPS://biocyc.org/gene?orgid=META&id=G-11184
ipkA,HTTPS://biocyc.org/gene?orgid=META&id=G-11185
mvk,HTTPS://biocyc.org/gene?orgid=META&id=G-11188
hmgA,HTTPS://biocyc.org/gene?orgid=META&id=G-11190
fni,HTTPS://biocyc.org/gene?orgid=META&id=G-11191
idsA,HTTPS://biocyc.org/gene?orgid=META&id=G-11193
hdcA,HTTPS://biocyc.org/gene?orgid=META&id=G-11194
thrB,HTTPS://biocyc.org/gene?orgid=META&id=G-11197
thrC,HTTPS://biocyc.org/gene?orgid=META&id=G-11198
Hdc,HTTPS://biocyc.org/gene?orgid=META&id=G-11199
alkH,HTTPS://biocyc.org/gene?orgid=META&id=G-112
hdc,HTTPS://biocyc.org/gene?orgid=META&id=G-11201
linF,HTTPS://biocyc.org/gene?orgid=META&id=G-11202
SS,HTTPS://biocyc.org/gene?orgid=META&id=G-11203
catA,HTTPS://biocyc.org/gene?orgid=META&id=G-11205
catB,HTTPS://biocyc.org/gene?orgid=META&id=G-11206
catC,HTTPS://biocyc.org/gene?orgid=META&id=G-11207
Hnmt,HTTPS://biocyc.org/gene?orgid=META&id=G-11208
ABP1,HTTPS://biocyc.org/gene?orgid=META&id=G-11214
mmlI,HTTPS://biocyc.org/gene?orgid=META&id=G-11216
mmlJ,HTTPS://biocyc.org/gene?orgid=META&id=G-11217
catC,HTTPS://biocyc.org/gene?orgid=META&id=G-11218
ACA2,HTTPS://biocyc.org/gene?orgid=META&id=G-11219
SCA1,HTTPS://biocyc.org/gene?orgid=META&id=G-11220
BCA1,HTTPS://biocyc.org/gene?orgid=META&id=G-11221
cprA,HTTPS://biocyc.org/gene?orgid=META&id=G-11222
clcB2,HTTPS://biocyc.org/gene?orgid=META&id=G-11223
clcA2,HTTPS://biocyc.org/gene?orgid=META&id=G-11224
clcF,HTTPS://biocyc.org/gene?orgid=META&id=G-11225
clcD2,HTTPS://biocyc.org/gene?orgid=META&id=G-11226
clcE,HTTPS://biocyc.org/gene?orgid=META&id=G-11227
GI:170525,HTTPS://biocyc.org/gene?orgid=META&id=G-11230
pcpE,HTTPS://biocyc.org/gene?orgid=META&id=G-11231
tftA,HTTPS://biocyc.org/gene?orgid=META&id=G-11232
tftB,HTTPS://biocyc.org/gene?orgid=META&id=G-11233
tftC,HTTPS://biocyc.org/gene?orgid=META&id=G-11234
tftD,HTTPS://biocyc.org/gene?orgid=META&id=G-11235
tftG,HTTPS://biocyc.org/gene?orgid=META&id=G-11236
tftH,HTTPS://biocyc.org/gene?orgid=META&id=G-11238
tftE,HTTPS://biocyc.org/gene?orgid=META&id=G-11239
sr,HTTPS://biocyc.org/gene?orgid=META&id=G-11241
sr,HTTPS://biocyc.org/gene?orgid=META&id=G-11242
SerR,HTTPS://biocyc.org/gene?orgid=META&id=G-11244
cnbG,HTTPS://biocyc.org/gene?orgid=META&id=G-11245
cnbF,HTTPS://biocyc.org/gene?orgid=META&id=G-11246
cnbE,HTTPS://biocyc.org/gene?orgid=META&id=G-11247
amnA,HTTPS://biocyc.org/gene?orgid=META&id=G-11248
amnB,HTTPS://biocyc.org/gene?orgid=META&id=G-11249
amnC,HTTPS://biocyc.org/gene?orgid=META&id=G-11250
amnD,HTTPS://biocyc.org/gene?orgid=META&id=G-11251
amnE,HTTPS://biocyc.org/gene?orgid=META&id=G-11252
HMA3,HTTPS://biocyc.org/gene?orgid=META&id=G-11253
cbzE,HTTPS://biocyc.org/gene?orgid=META&id=G-11254
fcbA,HTTPS://biocyc.org/gene?orgid=META&id=G-11255
fcbB,HTTPS://biocyc.org/gene?orgid=META&id=G-11256
fcbC,HTTPS://biocyc.org/gene?orgid=META&id=G-11257
pobA,HTTPS://biocyc.org/gene?orgid=META&id=G-11258
cbaA,HTTPS://biocyc.org/gene?orgid=META&id=G-11259
cbaB,HTTPS://biocyc.org/gene?orgid=META&id=G-11260
cbaC,HTTPS://biocyc.org/gene?orgid=META&id=G-11261
cbdA,HTTPS://biocyc.org/gene?orgid=META&id=G-11266
cbdB,HTTPS://biocyc.org/gene?orgid=META&id=G-11267
cbdC,HTTPS://biocyc.org/gene?orgid=META&id=G-11268
nagG,HTTPS://biocyc.org/gene?orgid=META&id=G-11269
nagH,HTTPS://biocyc.org/gene?orgid=META&id=G-11270
pup1,HTTPS://biocyc.org/gene?orgid=META&id=G-11271
nagI,HTTPS://biocyc.org/gene?orgid=META&id=G-11272
nagL,HTTPS://biocyc.org/gene?orgid=META&id=G-11273
nagK,HTTPS://biocyc.org/gene?orgid=META&id=G-11274
xlnD,HTTPS://biocyc.org/gene?orgid=META&id=G-11277
JAR4,HTTPS://biocyc.org/gene?orgid=META&id=G-11278
JAR6,HTTPS://biocyc.org/gene?orgid=META&id=G-11279
pup2,HTTPS://biocyc.org/gene?orgid=META&id=G-11280
<i>SOMT-9</i>,HTTPS://biocyc.org/gene?orgid=META&id=G-11281
LPE1,HTTPS://biocyc.org/gene?orgid=META&id=G-11284
alkK,HTTPS://biocyc.org/gene?orgid=META&id=G-113
TPO,HTTPS://biocyc.org/gene?orgid=META&id=G-11306
Ctsb,HTTPS://biocyc.org/gene?orgid=META&id=G-11307
Ctsk,HTTPS://biocyc.org/gene?orgid=META&id=G-11308
Ctsl1,HTTPS://biocyc.org/gene?orgid=META&id=G-11309
TDC1,HTTPS://biocyc.org/gene?orgid=META&id=G-11314
LaBERS,HTTPS://biocyc.org/gene?orgid=META&id=G-11317
SBS,HTTPS://biocyc.org/gene?orgid=META&id=G-11318
zFPS,HTTPS://biocyc.org/gene?orgid=META&id=G-11320
PatTpsB15,HTTPS://biocyc.org/gene?orgid=META&id=G-11321
PatTpsBF2,HTTPS://biocyc.org/gene?orgid=META&id=G-11322
PatTpsCF2,HTTPS://biocyc.org/gene?orgid=META&id=G-11323
PatTpsA,HTTPS://biocyc.org/gene?orgid=META&id=G-11324
PatTps177,HTTPS://biocyc.org/gene?orgid=META&id=G-11325
PME4,HTTPS://biocyc.org/gene?orgid=META&id=G-11326
pAVOpg,HTTPS://biocyc.org/gene?orgid=META&id=G-11327
pg,HTTPS://biocyc.org/gene?orgid=META&id=G-11328
PG,HTTPS://biocyc.org/gene?orgid=META&id=G-11329
GBS,HTTPS://biocyc.org/gene?orgid=META&id=G-11330
mqnC,HTTPS://biocyc.org/gene?orgid=META&id=G-11331
mqnA,HTTPS://biocyc.org/gene?orgid=META&id=G-11332
mqnD,HTTPS://biocyc.org/gene?orgid=META&id=G-11333
chlP,HTTPS://biocyc.org/gene?orgid=META&id=G-11334
zss1,HTTPS://biocyc.org/gene?orgid=META&id=G-11335
ACS,HTTPS://biocyc.org/gene?orgid=META&id=G-11336
PaDC4:GGS,HTTPS://biocyc.org/gene?orgid=META&id=G-11337
cbiX,HTTPS://biocyc.org/gene?orgid=META&id=G-11338
cbiZ,HTTPS://biocyc.org/gene?orgid=META&id=G-11339
cobZ,HTTPS://biocyc.org/gene?orgid=META&id=G-11340
cobZ,HTTPS://biocyc.org/gene?orgid=META&id=G-11341
cbiS,HTTPS://biocyc.org/gene?orgid=META&id=G-11342
cobY,HTTPS://biocyc.org/gene?orgid=META&id=G-11343
cbiB,HTTPS://biocyc.org/gene?orgid=META&id=G-11344
cobS,HTTPS://biocyc.org/gene?orgid=META&id=G-11345
cobA,HTTPS://biocyc.org/gene?orgid=META&id=G-11346
IspS,HTTPS://biocyc.org/gene?orgid=META&id=G-11347
Dio1,HTTPS://biocyc.org/gene?orgid=META&id=G-11348
cobR,HTTPS://biocyc.org/gene?orgid=META&id=G-11349
thiC,HTTPS://biocyc.org/gene?orgid=META&id=G-11356
zss2,HTTPS://biocyc.org/gene?orgid=META&id=G-11360
bcp,HTTPS://biocyc.org/gene?orgid=META&id=G-11363
QHS1,HTTPS://biocyc.org/gene?orgid=META&id=G-11364
OsTPS3,HTTPS://biocyc.org/gene?orgid=META&id=G-11365
TPS23,HTTPS://biocyc.org/gene?orgid=META&id=G-11366
tps23,HTTPS://biocyc.org/gene?orgid=META&id=G-11369
tps23,HTTPS://biocyc.org/gene?orgid=META&id=G-11370
Urod,HTTPS://biocyc.org/gene?orgid=META&id=G-11371
BOT2,HTTPS://biocyc.org/gene?orgid=META&id=G-11372
cruF,HTTPS://biocyc.org/gene?orgid=META&id=G-11373
cruG,HTTPS://biocyc.org/gene?orgid=META&id=G-11374
crtR,HTTPS://biocyc.org/gene?orgid=META&id=G-11375
cruA,HTTPS://biocyc.org/gene?orgid=META&id=G-11376
cruE,HTTPS://biocyc.org/gene?orgid=META&id=G-11377
cruH,HTTPS://biocyc.org/gene?orgid=META&id=G-11378
fad9,HTTPS://biocyc.org/gene?orgid=META&id=G-11379
crtC,HTTPS://biocyc.org/gene?orgid=META&id=G-11380
crtI,HTTPS://biocyc.org/gene?orgid=META&id=G-11381
crtD,HTTPS://biocyc.org/gene?orgid=META&id=G-11382
crtF,HTTPS://biocyc.org/gene?orgid=META&id=G-11383
crtB,HTTPS://biocyc.org/gene?orgid=META&id=G-11384
crtE,HTTPS://biocyc.org/gene?orgid=META&id=G-11385
crtA,HTTPS://biocyc.org/gene?orgid=META&id=G-11386
crtZ,HTTPS://biocyc.org/gene?orgid=META&id=G-11387
crtY,HTTPS://biocyc.org/gene?orgid=META&id=G-11388
crtX,HTTPS://biocyc.org/gene?orgid=META&id=G-11389
asbF,HTTPS://biocyc.org/gene?orgid=META&id=G-11390
asbB,HTTPS://biocyc.org/gene?orgid=META&id=G-11391
asbA,HTTPS://biocyc.org/gene?orgid=META&id=G-11392
asbC,HTTPS://biocyc.org/gene?orgid=META&id=G-11393
asbE,HTTPS://biocyc.org/gene?orgid=META&id=G-11394
asbD,HTTPS://biocyc.org/gene?orgid=META&id=G-11395
Mg25,HTTPS://biocyc.org/gene?orgid=META&id=G-11397
Mg17,HTTPS://biocyc.org/gene?orgid=META&id=G-11398
Sephs2,HTTPS://biocyc.org/gene?orgid=META&id=G-11399
atzB,HTTPS://biocyc.org/gene?orgid=META&id=G-114
Val,HTTPS://biocyc.org/gene?orgid=META&id=G-11400
Tps1,HTTPS://biocyc.org/gene?orgid=META&id=G-11401
Valcs,HTTPS://biocyc.org/gene?orgid=META&id=G-11402
dss,HTTPS://biocyc.org/gene?orgid=META&id=G-11403
serS,HTTPS://biocyc.org/gene?orgid=META&id=G-11404
pstK,HTTPS://biocyc.org/gene?orgid=META&id=G-11405
Pstk,HTTPS://biocyc.org/gene?orgid=META&id=G-11406
SES,HTTPS://biocyc.org/gene?orgid=META&id=G-11408
BSC,HTTPS://biocyc.org/gene?orgid=META&id=G-11409
spcS,HTTPS://biocyc.org/gene?orgid=META&id=G-11411
Sepsecs,HTTPS://biocyc.org/gene?orgid=META&id=G-11412
OLS,HTTPS://biocyc.org/gene?orgid=META&id=G-11413
SGT,HTTPS://biocyc.org/gene?orgid=META&id=G-11414
TAG,HTTPS://biocyc.org/gene?orgid=META&id=G-11415
ACX1A,HTTPS://biocyc.org/gene?orgid=META&id=G-11417
